_,station,arr,dep,dwell,runtime,train
22,青岛,19:00,-,0,12:29,G 1554
1,北京西,-,20:10,0,00:00,D 901
2,石家庄,21:32,21:34,2,01:22,D 901
3,安阳东,22:33,22:36,3,02:23,D 901
4,广州南,06:28,06:33,5,10:18,D 901
5,深圳北,07:06,-,0,10:56,D 901
1,广州南,-,06:37,0,00:00,G 1316
2,韶关,07:28,07:30,2,00:51,G 1316
3,郴州西,08:01,08:07,6,01:24,G 1316
4,衡阳东,08:40,08:42,2,02:03,G 1316
5,株洲西,09:09,09:11,2,02:32,G 1316
6,长沙南,09:30,09:34,4,02:53,G 1316
7,岳阳东,10:07,10:09,2,03:30,G 1316
8,咸宁北,10:39,10:44,5,04:02,G 1316
9,武汉,11:09,11:15,6,04:32,G 1316
10,汉口,11:34,11:38,4,04:57,G 1316
11,仙桃西,12:22,12:24,2,05:45,G 1316
12,荆州,12:57,12:59,2,06:20,G 1316
13,宜昌东,13:33,-,0,06:56,G 1316
1,北京西,-,20:15,0,00:00,D 903
2,石家庄,21:37,21:39,2,01:22,D 903
3,邯郸东,22:22,22:25,3,02:07,D 903
4,郑州东,23:28,23:32,4,03:13,D 903
5,广州南,06:33,06:38,5,10:18,D 903
6,深圳北,07:11,-,0,10:56,D 903
1,广州南,-,06:42,0,00:00,G 6132
2,韶关,07:33,07:40,7,00:51,G 6132
3,郴州西,08:11,08:13,2,01:29,G 6132
4,衡阳东,08:46,08:48,2,02:04,G 6132
5,株洲西,09:15,09:17,2,02:33,G 6132
6,长沙南,09:35,09:39,4,02:53,G 6132
7,汨罗东,09:57,10:02,5,03:15,G 6132
8,岳阳东,10:23,-,0,03:41,G 6132
1,北京西,-,20:20,0,00:00,D 909
2,石家庄,21:42,21:44,2,01:22,D 909
3,邢台东,22:14,22:17,3,01:54,D 909
4,郑州东,23:33,23:37,4,03:13,D 909
5,广州南,06:38,06:43,5,10:18,D 909
6,深圳北,07:16,-,0,10:56,D 909
1,广州南,-,06:48,0,00:00,G 276
2,衡阳东,08:35,08:37,2,01:47,G 276
3,株洲西,09:04,09:06,2,02:16,G 276
4,长沙南,09:25,09:29,4,02:37,G 276
5,岳阳东,10:02,10:04,2,03:14,G 276
6,咸宁北,10:34,10:39,5,03:46,G 276
7,武汉,11:04,11:10,6,04:16,G 276
8,信阳东,11:54,11:56,2,05:06,G 276
9,驻马店西,12:21,12:24,3,05:33,G 276
10,郑州东,13:12,13:23,11,06:24,G 276
11,开封北,13:43,13:45,2,06:55,G 276
12,商丘,14:19,14:23,4,07:31,G 276
13,萧县北,14:54,14:56,2,08:06,G 276
14,徐州东,15:15,15:32,17,08:27,G 276
15,曲阜东,16:09,16:12,3,09:21,G 276
16,济南,16:49,16:52,3,10:01,G 276
17,淄博,17:34,17:36,2,10:46,G 276
18,潍坊,18:11,18:13,2,11:23,G 276
19,高密,18:41,18:43,2,11:53,G 276
20,青岛,19:34,-,0,12:46,G 276
1,广州南,-,06:52,0,00:00,D 3802
2,三水南,07:19,07:21,2,00:27,D 3802
3,肇庆东,07:34,07:36,2,00:42,D 3802
4,云浮东,07:57,07:59,2,01:05,D 3802
5,梧州南,08:31,08:34,3,01:39,D 3802
6,桂平,09:10,09:12,2,02:18,D 3802
7,贵港,09:31,09:33,2,02:39,D 3802
8,宾阳,09:54,09:56,2,03:02,D 3802
9,南宁东,10:22,10:29,7,03:30,D 3802
10,南宁,10:40,10:45,5,03:48,D 3802
11,隆安东,11:16,11:18,2,04:24,D 3802
12,田东北,11:45,11:49,4,04:53,D 3802
13,百色,12:13,12:17,4,05:21,D 3802
14,富宁,12:56,13:08,12,06:04,D 3802
15,普者黑,13:57,14:01,4,07:05,D 3802
16,昆明南,15:04,15:09,5,08:12,D 3802
17,昆明,15:27,15:31,4,08:35,D 3802
18,楚雄,16:29,16:31,2,09:37,D 3802
19,大理,17:29,-,0,10:37,D 3802
1,广州南,-,06:53,0,00:00,G 1102
2,韶关,07:44,07:46,2,00:51,G 1102
3,郴州西,08:17,08:19,2,01:24,G 1102
4,衡阳东,08:52,08:54,2,01:59,G 1102
5,株洲西,09:21,09:23,2,02:28,G 1102
6,长沙南,09:42,09:45,3,02:49,G 1102
7,岳阳东,10:18,10:20,2,03:25,G 1102
8,赤壁北,10:42,10:44,2,03:49,G 1102
9,武汉,11:18,-,0,04:25,G 1102
1,广州南,-,06:53,0,00:00,G 6349
2,深圳北,07:25,07:30,5,00:32,G 6349
3,惠州南,07:52,07:54,2,00:59,G 6349
4,葵潭,08:40,08:42,2,01:47,G 6349
5,潮阳,09:01,09:03,2,02:08,G 6349
6,潮汕,09:17,09:37,20,02:24,G 6349
7,揭阳,09:53,09:55,2,03:00,G 6349
8,梅州西,10:23,-,0,03:30,G 6349
1,广州南,-,06:57,0,00:00,D 1862
2,肇庆东,07:32,07:34,2,00:35,D 1862
3,贺州,08:28,08:30,2,01:31,D 1862
4,阳朔,09:07,09:09,2,02:10,D 1862
5,桂林西,09:33,09:37,4,02:36,D 1862
6,贵阳东,11:45,11:49,4,04:48,D 1862
7,息烽,12:14,12:16,2,05:17,D 1862
8,遵义,12:44,12:46,2,05:47,D 1862
9,桐梓北,13:17,13:19,2,06:20,D 1862
10,珞璜南,14:01,14:03,2,07:04,D 1862
11,重庆西,14:17,-,0,07:20,D 1862
1,北京西,-,20:25,0,00:00,D 927
2,保定东,21:10,21:12,2,00:45,D 927
3,石家庄,21:53,21:56,3,01:28,D 927
4,郑州东,23:38,23:42,4,03:13,D 927
5,广州南,06:48,06:58,10,10:23,D 927
6,虎门,07:15,07:18,3,10:50,D 927
7,深圳北,07:38,-,0,11:13,D 927
1,广州南,-,06:58,0,00:00,G 1744
2,英德西,07:34,07:36,2,00:36,G 1744
3,郴州西,08:22,08:24,2,01:24,G 1744
4,衡阳东,08:57,08:59,2,01:59,G 1744
5,衡山西,09:12,09:14,2,02:14,G 1744
6,长沙南,09:47,09:50,3,02:49,G 1744
7,汨罗东,10:09,10:19,10,03:11,G 1744
8,岳阳东,10:39,10:42,3,03:41,G 1744
9,咸宁北,11:12,11:18,6,04:14,G 1744
10,武汉,11:43,11:57,14,04:45,G 1744
11,麻城北,12:30,12:36,6,05:32,G 1744
12,金寨,13:07,13:09,2,06:09,G 1744
13,六安,13:27,13:29,2,06:29,G 1744
14,合肥南,13:58,14:03,5,07:00,G 1744
15,南京南,14:51,-,0,07:53,G 1744
1,广州南,-,07:02,0,00:00,D 2804
2,佛山西,07:21,07:23,2,00:19,D 2804
3,怀集,08:08,08:10,2,01:06,D 2804
4,贺州,08:39,08:41,2,01:37,D 2804
5,阳朔,09:18,09:20,2,02:16,D 2804
6,桂林西,09:44,09:48,4,02:42,D 2804
7,五通,09:59,10:01,2,02:57,D 2804
8,贵定县,11:42,11:59,17,04:40,D 2804
9,龙里北,12:11,12:13,2,05:09,D 2804
10,贵阳北,12:39,-,0,05:37,D 2804
1,广州南,-,07:03,0,00:00,G 832
2,清远,07:27,07:29,2,00:24,G 832
3,韶关,08:01,08:03,2,00:58,G 832
4,耒阳西,08:50,08:52,2,01:47,G 832
5,衡阳东,09:09,09:11,2,02:06,G 832
6,长沙南,09:52,09:56,4,02:49,G 832
7,岳阳东,10:30,10:32,2,03:27,G 832
8,武汉,11:24,11:28,4,04:21,G 832
9,信阳东,12:11,12:13,2,05:08,G 832
10,驻马店西,12:38,12:40,2,05:35,G 832
11,郑州,13:44,13:51,7,06:41,G 832
12,郑州西,14:08,14:10,2,07:05,G 832
13,洛阳龙门,14:35,14:37,2,07:32,G 832
14,三门峡南,15:08,15:10,2,08:05,G 832
15,西安北,16:01,-,0,08:58,G 832
1,广州南,-,07:04,0,00:00,G 6203
2,庆盛,07:17,07:19,2,00:13,G 6203
3,虎门,07:28,07:31,3,00:24,G 6203
4,深圳北,07:49,-,0,00:45,G 6203
1,广州南,-,07:07,0,00:00,D 2966
2,佛山西,07:26,07:28,2,00:19,D 2966
3,肇庆东,07:48,07:50,2,00:41,D 2966
4,贺州,08:44,08:46,2,01:37,D 2966
5,恭城,09:14,09:16,2,02:07,D 2966
6,阳朔,09:30,09:32,2,02:23,D 2966
7,桂林北,09:58,10:26,28,02:51,D 2966
8,全州南,11:15,11:18,3,04:08,D 2966
9,东安东,11:43,-,0,04:36,D 2966
1,上海虹桥,-,20:00,0,00:00,D 931
2,杭州东,20:56,20:59,3,00:56,D 931
3,宁波,21:51,21:58,7,01:51,D 931
4,深圳北,06:28,06:37,9,10:28,D 931
5,广州南,07:09,-,0,11:09,D 931
1,广州南,-,07:13,0,00:00,D 2992
2,佛山西,07:32,07:34,2,00:19,D 2992
3,肇庆东,07:54,07:56,2,00:41,D 2992
4,贺州,08:50,08:52,2,01:37,D 2992
5,钟山西,09:04,09:06,2,01:51,D 2992
6,阳朔,09:36,09:49,13,02:23,D 2992
7,桂林北,10:15,10:19,4,03:02,D 2992
8,桂林,10:29,10:31,2,03:16,D 2992
9,柳州,11:38,-,0,04:25,D 2992
1,上海虹桥,-,20:05,0,00:00,D 935
2,杭州东,21:01,21:04,3,00:56,D 935
3,宁波,21:56,22:03,7,01:51,D 935
4,深圳北,06:33,06:44,11,10:28,D 935
5,虎门,07:02,07:04,2,10:57,D 935
6,广州南,07:22,-,0,11:17,D 935
1,广州南,-,07:22,0,00:00,G 1748
2,韶关,08:13,08:15,2,00:51,G 1748
3,衡阳东,09:16,09:18,2,01:54,G 1748
4,长沙南,09:59,10:02,3,02:37,G 1748
5,岳阳东,10:35,10:37,2,03:13,G 1748
6,武汉,11:28,11:35,7,04:06,G 1748
7,红安西,11:59,12:01,2,04:37,G 1748
8,麻城北,12:15,12:18,3,04:53,G 1748
9,合肥,13:45,14:00,15,06:23,G 1748
10,淮南东,14:26,14:28,2,07:04,G 1748
11,蚌埠南,14:45,-,0,07:23,G 1748
1,广州南,-,07:27,0,00:00,G 6170
2,韶关,08:18,08:20,2,00:51,G 6170
3,郴州西,08:51,08:53,2,01:24,G 6170
4,衡阳东,09:26,09:30,4,01:59,G 6170
5,杨桥,10:09,10:11,2,02:42,G 6170
6,邵阳西,10:43,10:45,2,03:16,G 6170
7,隆回,10:57,10:59,2,03:30,G 6170
8,洞口,11:17,11:19,2,03:50,G 6170
9,安江东,11:40,11:42,2,04:13,G 6170
10,怀化南,11:57,-,0,04:30,G 6170
1,广州南,-,07:31,0,00:00,D 3806
2,肇庆东,08:07,08:09,2,00:36,D 3806
3,梧州南,08:58,09:01,3,01:27,D 3806
4,平南南,09:27,09:34,7,01:56,D 3806
5,桂平,09:48,09:50,2,02:17,D 3806
6,贵港,10:09,10:15,6,02:38,D 3806
7,南宁,11:05,11:09,4,03:34,D 3806
8,百色,12:24,12:28,4,04:53,D 3806
9,普者黑,13:50,13:53,3,06:19,D 3806
10,昆明南,14:56,-,0,07:25,D 3806
1,深圳坪山,-,06:36,0,00:00,G 1023
2,深圳北,06:55,06:58,3,00:19,G 1023
3,广州南,07:27,07:32,5,00:51,G 1023
4,韶关,08:23,08:25,2,01:47,G 1023
5,郴州西,08:56,08:58,2,02:20,G 1023
6,长沙南,10:09,10:13,4,03:33,G 1023
7,岳阳东,10:46,10:48,2,04:10,G 1023
8,武汉,11:38,-,0,05:02,G 1023
1,广州南,-,07:33,0,00:00,G 6207
2,虎门,07:50,07:52,2,00:17,G 6207
3,深圳北,08:09,-,0,00:36,G 6207
1,广州南,-,07:36,0,00:00,D 3602
2,佛山西,07:55,07:57,2,00:19,D 3602
3,肇庆东,08:18,08:20,2,00:42,D 3602
4,梧州南,09:10,09:12,2,01:34,D 3602
5,平南南,09:38,09:40,2,02:02,D 3602
6,桂平,09:54,10:00,6,02:18,D 3602
7,贵港,10:19,10:21,2,02:43,D 3602
8,南宁东,11:05,-,0,03:29,D 3602
1,深圳北,-,07:03,0,00:00,G 2912
2,广州南,07:32,07:36,4,00:29,G 2912
3,肇庆东,08:12,08:15,3,01:09,G 2912
4,梧州南,09:04,09:07,3,02:01,G 2912
5,贵港,09:58,10:00,2,02:55,G 2912
6,南宁东,10:43,-,0,03:40,G 2912
1,广州南,-,07:37,0,00:00,G 94
2,韶关,08:28,08:30,2,00:51,G 94
3,郴州西,09:01,09:03,2,01:24,G 94
4,长沙南,10:15,10:19,4,02:38,G 94
5,汨罗东,10:37,10:39,2,03:00,G 94
6,武汉,11:48,11:52,4,04:11,G 94
7,郑州东,13:39,-,0,06:02,G 94
1,广州南,-,07:38,0,00:00,G 6235
2,虎门,07:55,07:57,2,00:17,G 6235
3,深圳北,08:14,-,0,00:36,G 6235
1,广州南,-,07:41,0,00:00,D 3810
2,佛山西,08:00,08:03,3,00:19,D 3810
3,肇庆东,08:24,08:26,2,00:43,D 3810
4,梧州南,09:15,09:17,2,01:34,D 3810
5,藤县,09:29,09:35,6,01:48,D 3810
6,平南南,09:54,09:56,2,02:13,D 3810
7,贵港,10:25,10:27,2,02:44,D 3810
8,南宁东,11:10,11:13,3,03:29,D 3810
9,南宁,11:24,11:30,6,03:43,D 3810
10,隆安东,12:01,12:03,2,04:20,D 3810
11,平果,12:14,12:18,4,04:33,D 3810
12,田阳,12:44,12:47,3,05:03,D 3810
13,百色,13:03,13:08,5,05:22,D 3810
14,富宁,13:46,13:48,2,06:05,D 3810
15,广南县,14:14,14:17,3,06:33,D 3810
16,珠琳,14:33,14:35,2,06:52,D 3810
17,弥勒,15:22,15:24,2,07:41,D 3810
18,昆明南,15:57,16:06,9,08:16,D 3810
19,昆明,16:24,16:28,4,08:43,D 3810
20,禄丰南,17:05,17:07,2,09:24,D 3810
21,楚雄,17:33,17:35,2,09:52,D 3810
22,祥云,18:15,18:17,2,10:34,D 3810
23,大理,18:39,-,0,10:58,D 3810
1,广州南,-,07:42,0,00:00,G 6126
2,韶关,08:33,08:35,2,00:51,G 6126
3,郴州西,09:06,09:08,2,01:24,G 6126
4,衡阳东,09:41,09:45,4,01:59,G 6126
5,邵东,10:33,10:35,2,02:51,G 6126
6,邵阳,10:50,10:52,2,03:08,G 6126
7,隆回,11:12,11:14,2,03:30,G 6126
8,洞口,11:32,11:34,2,03:50,G 6126
9,怀化南,12:05,12:10,5,04:23,G 6126
10,凤凰古城,12:34,12:36,2,04:52,G 6126
11,吉首东,12:47,12:49,2,05:05,G 6126
12,芙蓉镇,13:10,13:12,2,05:28,G 6126
13,张家界西,13:35,-,0,05:53,G 6126
1,广州南,-,07:46,0,00:00,D 2812
2,桂林西,10:01,10:05,4,02:15,D 2812
3,贵阳东,12:12,12:16,4,04:26,D 2812
4,遵义,13:05,13:07,2,05:19,D 2812
5,桐梓北,13:39,13:41,2,05:53,D 2812
6,綦江东,14:10,14:18,8,06:24,D 2812
7,重庆西,14:45,-,0,06:59,D 2812
1,福田,-,07:01,0,00:00,G 72
2,广州南,07:43,07:47,4,00:42,G 72
3,韶关,08:38,08:40,2,01:37,G 72
4,郴州西,09:11,09:16,5,02:10,G 72
5,衡阳东,09:49,09:51,2,02:48,G 72
6,长沙南,10:32,10:37,5,03:31,G 72
7,岳阳东,11:10,11:17,7,04:09,G 72
8,武汉,12:09,12:15,6,05:08,G 72
9,信阳东,12:58,13:03,5,05:57,G 72
10,明港东,13:16,13:37,21,06:15,G 72
11,漯河西,14:07,14:20,13,07:06,G 72
12,郑州东,14:55,14:58,3,07:54,G 72
13,鹤壁东,15:29,15:31,2,08:28,G 72
14,邢台东,16:13,16:30,17,09:12,G 72
15,石家庄,16:58,17:03,5,09:57,G 72
16,保定东,17:38,17:40,2,10:37,G 72
17,北京西,18:22,-,0,11:21,G 72
1,广州北,-,07:22,0,00:00,G 6253
2,广州南,07:45,07:49,4,00:23,G 6253
3,虎门,08:06,08:08,2,00:44,G 6253
4,深圳北,08:25,-,0,01:03,G 6253
1,广州南,-,07:51,0,00:00,D 1766
2,桂林西,10:07,10:16,9,02:16,D 1766
3,贵阳东,12:19,12:23,4,04:28,D 1766
4,成都东,15:35,-,0,07:44,D 1766
1,深圳北,-,07:08,0,00:00,G 6058
2,庆盛,07:29,07:35,6,00:21,G 6058
3,广州南,07:48,07:54,6,00:40,G 6058
4,韶关,08:45,08:52,7,01:37,G 6058
5,耒阳西,09:40,09:42,2,02:32,G 6058
6,长沙南,10:36,10:56,20,03:28,G 6058
7,湘潭北,11:10,11:12,2,04:02,G 6058
8,娄底南,11:38,11:40,2,04:30,G 6058
9,邵阳北,11:56,11:58,2,04:48,G 6058
10,溆浦南,12:23,12:25,2,05:15,G 6058
11,怀化南,12:46,12:50,4,05:38,G 6058
12,麻阳西,13:10,13:12,2,06:02,G 6058
13,凤凰古城,13:22,13:24,2,06:14,G 6058
14,吉首东,13:35,13:37,2,06:27,G 6058
15,古丈西,13:52,13:54,2,06:44,G 6058
16,芙蓉镇,14:05,14:07,2,06:57,G 6058
17,张家界西,14:30,-,0,07:22,G 6058
1,广州南,-,07:56,0,00:00,D 1864
2,佛山西,08:15,08:21,6,00:19,D 1864
3,肇庆东,08:41,08:43,2,00:45,D 1864
4,广宁,09:00,09:02,2,01:04,D 1864
5,贺州,09:42,09:49,7,01:46,D 1864
6,桂林西,10:45,10:52,7,02:49,D 1864
7,从江,11:41,11:51,10,03:45,D 1864
8,龙里北,13:00,13:02,2,05:04,D 1864
9,贵阳东,13:21,13:27,6,05:25,D 1864
10,遵义南,14:08,14:15,7,06:12,D 1864
11,遵义,14:27,14:29,2,06:31,D 1864
12,重庆西,15:49,-,0,07:53,D 1864
1,长沙南,-,05:30,0,00:00,G 9545
2,英德西,07:16,07:18,2,01:46,G 9545
3,广州南,07:59,-,0,02:29,G 9545
1,广州南,-,08:00,0,00:00,G 86
2,长沙南,10:23,10:26,3,02:23,G 86
3,南昌西,11:44,11:47,3,03:44,G 86
4,杭州东,14:00,14:02,2,06:00,G 86
5,上海虹桥,14:48,-,0,06:48,G 86
1,深圳北,-,07:19,0,00:00,G 2902
2,虎门,07:36,07:38,2,00:17,G 2902
3,广州南,07:55,08:01,6,00:36,G 2902
4,贺州,09:27,09:30,3,02:08,G 2902
5,钟山西,09:41,09:43,2,02:22,G 2902
6,桂林北,10:33,-,0,03:14,G 2902
1,广州南,-,08:05,0,00:00,G 2056
2,韶关,08:56,08:58,2,00:51,G 2056
3,郴州西,09:29,09:31,2,01:24,G 2056
4,长沙南,10:41,10:44,3,02:36,G 2056
5,武汉,12:04,12:09,5,03:59,G 2056
6,驻马店西,13:12,13:14,2,05:07,G 2056
7,漯河西,13:32,13:36,4,05:27,G 2056
8,郑州东,14:11,-,0,06:06,G 2056
1,广州南,-,08:06,0,00:00,D 222
2,南宁东,10:53,-,0,02:47,D 222
1,广州南,-,08:06,0,00:00,D 3606
2,佛山西,08:24,08:26,2,00:18,D 3606
3,肇庆东,08:47,08:49,2,00:41,D 3606
4,藤县,09:45,09:47,2,01:39,D 3606
5,桂平,10:16,10:18,2,02:10,D 3606
6,贵港,10:37,10:39,2,02:31,D 3606
7,南宁东,11:22,-,0,03:16,D 3606
1,深圳北,-,07:24,0,00:00,G 1312
2,虎门,07:41,07:43,2,00:17,G 1312
3,广州南,08:00,08:10,10,00:36,G 1312
4,韶关,09:01,09:03,2,01:37,G 1312
5,郴州西,09:34,09:36,2,02:10,G 1312
6,长沙南,10:46,10:50,4,03:22,G 1312
7,岳阳东,11:23,11:25,2,03:59,G 1312
8,武汉,12:16,12:21,5,04:52,G 1312
9,漯河西,13:40,14:02,22,06:16,G 1312
10,郑州东,14:39,14:46,7,07:15,G 1312
11,商丘,15:36,15:42,6,08:12,G 1312
12,徐州东,16:25,16:29,4,09:01,G 1312
13,邳州东,16:52,16:54,2,09:28,G 1312
14,新沂南,17:05,17:07,2,09:41,G 1312
15,东海县,17:22,17:24,2,09:58,G 1312
16,连云港,17:38,-,0,10:14,G 1312
1,深圳北,-,07:29,0,00:00,G 2896
2,虎门,07:46,07:48,2,00:17,G 2896
3,广州南,08:05,08:11,6,00:36,G 2896
4,佛山西,08:29,08:31,2,01:00,G 2896
5,肇庆东,08:51,08:53,2,01:22,G 2896
6,桂林北,10:39,10:42,3,03:10,G 2896
7,柳州,11:58,-,0,04:29,G 2896
1,深圳北,-,07:34,0,00:00,G 280
2,虎门,07:51,07:53,2,00:17,G 280
3,广州南,08:10,08:15,5,00:36,G 280
4,韶关,09:06,09:08,2,01:32,G 280
5,郴州西,09:39,09:41,2,02:05,G 280
6,株洲西,10:36,10:38,2,03:02,G 280
7,长沙南,10:55,11:02,7,03:21,G 280
8,赤壁北,11:52,11:54,2,04:18,G 280
9,武汉,12:27,12:30,3,04:53,G 280
10,郑州东,14:17,14:22,5,06:43,G 280
11,商丘,15:11,15:13,2,07:37,G 280
12,徐州东,15:58,16:21,23,08:24,G 280
13,枣庄,16:39,16:57,18,09:05,G 280
14,曲阜东,17:21,17:23,2,09:47,G 280
15,泰安,17:43,17:48,5,10:09,G 280
16,济南西,18:06,-,0,10:32,G 280
1,广州南,-,08:18,0,00:00,G 6211
2,虎门,08:35,08:37,2,00:17,G 6211
3,深圳北,08:54,-,0,00:36,G 6211
1,深圳坪山,-,07:14,0,00:00,G 6165
2,深圳北,07:33,07:39,6,00:19,G 6165
3,虎门,07:56,07:58,2,00:42,G 6165
4,广州南,08:15,08:20,5,01:01,G 6165
5,韶关,09:11,09:13,2,01:57,G 6165
6,郴州西,09:44,09:46,2,02:30,G 6165
7,衡山西,10:27,10:29,2,03:13,G 6165
8,长沙南,11:02,11:22,20,03:48,G 6165
9,韶山南,11:45,11:47,2,04:31,G 6165
10,邵阳北,12:15,12:17,2,05:01,G 6165
11,怀化南,12:58,-,0,05:44,G 6165
1,广州南,-,08:21,0,00:00,D 1806
2,三水南,08:47,08:49,2,00:26,D 1806
3,肇庆东,09:01,09:03,2,00:40,D 1806
4,贺州,09:57,10:03,6,01:36,D 1806
5,恭城,10:31,10:33,2,02:10,D 1806
6,阳朔,10:47,10:56,9,02:26,D 1806
7,桂林西,11:21,11:25,4,03:00,D 1806
8,都匀东,12:58,13:00,2,04:37,D 1806
9,贵阳东,13:40,13:44,4,05:19,D 1806
10,宜宾西,15:34,15:38,4,07:13,D 1806
11,乐山,16:20,16:22,2,07:59,D 1806
12,眉山东,16:41,16:44,3,08:20,D 1806
13,双流机场,17:04,17:07,3,08:43,D 1806
14,成都东,17:22,-,0,09:01,D 1806
1,深圳北,-,07:50,0,00:00,G 1310
2,广州南,08:19,08:25,6,00:29,G 1310
3,韶关,09:16,09:18,2,01:26,G 1310
4,郴州西,09:49,09:51,2,01:59,G 1310
5,衡阳东,10:24,10:26,2,02:34,G 1310
6,长沙南,11:07,11:10,3,03:17,G 1310
7,岳阳东,11:43,11:54,11,03:53,G 1310
8,咸宁北,12:24,12:36,12,04:34,G 1310
9,武汉,13:01,13:09,8,05:11,G 1310
10,信阳东,13:52,-,0,06:02,G 1310
1,广州南,-,08:29,0,00:00,G 6301
2,深圳北,08:59,09:03,4,00:30,G 6301
3,潮汕,10:33,10:36,3,02:04,G 6301
4,饶平,10:52,-,0,02:23,G 6301
1,广州南,-,08:30,0,00:00,C 6915
2,茂名,10:26,10:28,2,01:56,C 6915
3,湛江西,11:00,-,0,02:30,C 6915
1,福田,-,07:35,0,00:00,G 6072
2,光明城,07:53,07:59,6,00:18,G 6072
3,广州南,08:24,08:30,6,00:49,G 6072
4,韶关,09:21,09:23,2,01:46,G 6072
5,郴州西,09:54,09:56,2,02:19,G 6072
6,衡阳东,10:29,10:49,20,02:54,G 6072
7,祁东,11:17,11:19,2,03:42,G 6072
8,祁阳,11:33,11:35,2,03:58,G 6072
9,永州,11:52,-,0,04:17,G 6072
1,广州南,-,08:31,0,00:00,D 3814
2,佛山西,08:50,08:52,2,00:19,D 3814
3,肇庆东,09:13,09:15,2,00:42,D 3814
4,梧州南,10:06,10:09,3,01:35,D 3814
5,桂平,10:45,10:48,3,02:14,D 3814
6,宾阳,11:24,11:30,6,02:53,D 3814
7,南宁东,11:56,12:01,5,03:25,D 3814
8,南宁,12:12,12:16,4,03:41,D 3814
9,隆安东,12:47,12:49,2,04:16,D 3814
10,平果,13:00,13:04,4,04:29,D 3814
11,百色,13:42,13:46,4,05:11,D 3814
12,富宁,14:24,14:26,2,05:53,D 3814
13,普者黑,15:15,15:18,3,06:44,D 3814
14,弥勒,15:53,15:55,2,07:22,D 3814
15,昆明南,16:28,-,0,07:57,D 3814
1,广州南,-,08:32,0,00:00,D 3706
2,佛山西,08:51,08:57,6,00:19,D 3706
3,肇庆东,09:20,09:22,2,00:48,D 3706
4,梧州南,10:12,10:15,3,01:40,D 3706
5,藤县,10:26,10:33,7,01:54,D 3706
6,平南南,10:52,10:55,3,02:20,D 3706
7,南宁东,12:05,12:23,18,03:33,D 3706
8,钦州东,13:00,13:02,2,04:28,D 3706
9,北海,13:33,-,0,05:01,D 3706
1,广州南,-,08:36,0,00:00,G 1184
2,韶关,09:27,09:29,2,00:51,G 1184
3,郴州西,10:00,10:02,2,01:24,G 1184
4,衡阳东,10:35,10:44,9,01:59,G 1184
5,长沙南,11:23,11:26,3,02:47,G 1184
6,岳阳东,11:59,12:01,2,03:23,G 1184
7,武汉,12:51,13:03,12,04:15,G 1184
8,红安西,13:26,13:28,2,04:50,G 1184
9,麻城北,13:41,13:43,2,05:05,G 1184
10,六安,14:28,14:30,2,05:52,G 1184
11,合肥南,14:59,15:04,5,06:23,G 1184
12,柘皋,15:24,15:26,2,06:48,G 1184
13,巢湖东,15:36,15:38,2,07:00,G 1184
14,含山南,15:48,15:50,2,07:12,G 1184
15,芜湖,16:04,16:06,2,07:28,G 1184
16,宣城,16:35,-,0,07:59,G 1184
1,深圳北,-,07:58,0,00:00,G 2926
2,广州南,08:30,08:36,6,00:32,G 2926
3,贵阳北,12:56,13:01,5,04:58,G 2926
4,昆明南,15:02,-,0,07:04,G 2926
1,深圳北,-,08:04,0,00:00,G 6240
2,虎门,08:21,08:23,2,00:17,G 6240
3,广州南,08:40,-,0,00:36,G 6240
1,广州南,-,08:42,0,00:00,D 2806
2,怀集,09:43,09:45,2,01:01,D 2806
3,钟山西,10:22,10:31,9,01:40,D 2806
4,恭城,10:52,10:54,2,02:10,D 2806
5,桂林西,11:27,11:37,10,02:45,D 2806
6,榕江,12:43,12:45,2,04:01,D 2806
7,都匀东,13:16,13:18,2,04:34,D 2806
8,贵阳北,14:06,-,0,05:24,D 2806
1,广州南,-,08:42,0,00:00,D 3818
2,佛山西,09:01,09:03,2,00:19,D 3818
3,肇庆东,09:25,09:27,2,00:43,D 3818
4,郁南,10:08,10:18,10,01:26,D 3818
5,梧州南,10:30,10:32,2,01:48,D 3818
6,藤县,10:43,10:45,2,02:01,D 3818
7,桂平,11:14,11:16,2,02:32,D 3818
8,贵港,11:35,11:37,2,02:53,D 3818
9,南宁东,12:20,12:22,2,03:38,D 3818
10,南宁,12:33,12:37,4,03:51,D 3818
11,田东北,13:31,13:35,4,04:49,D 3818
12,百色,13:57,14:01,4,05:15,D 3818
13,广南县,14:59,15:02,3,06:17,D 3818
14,珠琳,15:18,15:20,2,06:36,D 3818
15,昆明南,16:35,16:50,15,07:53,D 3818
16,昆明,17:08,17:12,4,08:26,D 3818
17,广通北,18:01,18:03,2,09:19,D 3818
18,楚雄,18:17,18:19,2,09:35,D 3818
19,祥云,18:59,19:01,2,10:17,D 3818
20,大理,19:23,-,0,10:41,D 3818
1,广州南,-,08:42,0,00:00,G 878
2,英德西,09:18,09:20,2,00:36,G 878
3,郴州西,10:06,10:16,10,01:24,G 878
4,衡阳东,10:49,10:51,2,02:07,G 878
5,长沙南,11:29,11:32,3,02:47,G 878
6,岳阳东,12:05,12:16,11,03:23,G 878
7,咸宁北,12:47,12:49,2,04:05,G 878
8,武汉,13:14,13:23,9,04:32,G 878
9,信阳东,14:06,14:11,5,05:24,G 878
